0,2022-01-0509:10:00,09:10:00,91,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0511:13:00,11:13:00,83,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0502:02:00,02:02:00,63,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0508:46:00,08:46:00,88,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0515:49:00,15:49:00,88,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0502:45:00,02:45:00,66,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0512:36:00,12:36:00,82,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0505:22:00,05:22:00,61,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0503:39:00,03:39:00,78,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0518:44:00,18:44:00,90,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0515:46:00,15:46:00,90,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0506:31:00,06:31:00,60,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0514:22:00,14:22:00,79,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0511:12:00,11:12:00,76,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0506:44:00,06:44:00,62,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0506:48:00,06:48:00,62,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0500:27:00,00:27:00,73,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0517:53:00,17:53:00,79,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0509:25:00,09:25:00,85,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0517:58:00,17:58:00,83,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0514:27:00,14:27:00,77,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0509:18:00,09:18:00,87,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0515:33:00,15:33:00,84,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0510:06:00,10:06:00,80,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0517:54:00,17:54:00,76,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0515:45:00,15:45:00,88,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0517:31:00,17:31:00,78,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0512:03:00,12:03:00,80,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0518:35:00,18:35:00,78,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0504:36:00,04:36:00,58,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0500:07:00,00:07:00,76,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0503:29:00,03:29:00,58,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0501:40:00,01:40:00,69,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0508:20:00,08:20:00,89,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0523:07:00,23:07:00,90,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0518:08:00,18:08:00,92,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0517:56:00,17:56:00,83,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0512:46:00,12:46:00,84,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0506:33:00,06:33:00,63,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0516:09:00,16:09:00,80,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0513:56:00,13:56:00,79,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0513:50:00,13:50:00,84,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0506:57:00,06:57:00,57,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0519:37:00,19:37:00,81,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0513:19:00,13:19:00,82,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0515:31:00,15:31:00,78,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0516:29:00,16:29:00,78,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0510:51:00,10:51:00,84,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0504:39:00,04:39:00,60,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0513:46:00,13:46:00,83,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0514:10:00,14:10:00,88,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0506:35:00,06:35:00,64,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0509:47:00,09:47:00,84,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0523:06:00,23:06:00,86,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0502:58:00,02:58:00,76,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0517:01:00,17:01:00,80,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0501:44:00,01:44:00,69,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0506:42:00,06:42:00,60,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0513:02:00,13:02:00,83,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0514:47:00,14:47:00,78,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0503:26:00,03:26:00,59,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0513:31:00,13:31:00,85,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0518:22:00,18:22:00,81,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0523:09:00,23:09:00,82,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0509:14:00,09:14:00,88,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0511:49:00,11:49:00,75,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0502:52:00,02:52:00,66,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0507:08:00,07:08:00,63,2022-01-05T00:00:00.000+01:00,07
0,2022-01-0512:24:00,12:24:00,89,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0522:44:00,22:44:00,101,2022-01-05T00:00:00.000+01:00,22
0,2022-01-0517:02:00,17:02:00,75,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0508:39:00,08:39:00,82,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0509:09:00,09:09:00,99,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0501:58:00,01:58:00,61,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0517:34:00,17:34:00,75,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0502:34:00,02:34:00,66,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0504:19:00,04:19:00,65,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0502:21:00,02:21:00,63,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0513:48:00,13:48:00,84,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0503:44:00,03:44:00,62,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0519:10:00,19:10:00,79,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0509:24:00,09:24:00,84,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0512:37:00,12:37:00,89,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0504:35:00,04:35:00,58,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0500:54:00,00:54:00,73,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0501:22:00,01:22:00,69,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0518:50:00,18:50:00,79,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0515:20:00,15:20:00,71,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0511:57:00,11:57:00,73,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0512:25:00,12:25:00,84,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0505:03:00,05:03:00,70,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0515:59:00,15:59:00,78,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0509:00:00,09:00:00,150,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0517:29:00,17:29:00,73,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0518:25:00,18:25:00,80,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0501:13:00,01:13:00,67,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0511:01:00,11:01:00,89,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0511:16:00,11:16:00,81,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0510:01:00,10:01:00,82,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0505:47:00,05:47:00,58,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0508:53:00,08:53:00,111,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0503:47:00,03:47:00,60,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0509:08:00,09:08:00,113,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0512:10:00,12:10:00,85,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0501:32:00,01:32:00,69,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0505:14:00,05:14:00,65,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0506:45:00,06:45:00,62,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0519:30:00,19:30:00,79,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0502:50:00,02:50:00,65,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0503:12:00,03:12:00,60,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0510:39:00,10:39:00,86,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0514:55:00,14:55:00,78,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0513:39:00,13:39:00,81,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0523:10:00,23:10:00,86,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0514:24:00,14:24:00,82,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0500:21:00,00:21:00,75,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0514:38:00,14:38:00,77,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0510:29:00,10:29:00,85,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0510:54:00,10:54:00,85,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0518:24:00,18:24:00,91,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0515:36:00,15:36:00,82,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0516:44:00,16:44:00,80,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0517:41:00,17:41:00,86,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0511:33:00,11:33:00,85,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0504:43:00,04:43:00,58,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0502:35:00,02:35:00,66,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0523:03:00,23:03:00,86,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0507:11:00,07:11:00,59,2022-01-05T00:00:00.000+01:00,07
0,2022-01-0517:52:00,17:52:00,77,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0513:58:00,13:58:00,82,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0505:45:00,05:45:00,57,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0519:13:00,19:13:00,81,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0510:10:00,10:10:00,85,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0514:03:00,14:03:00,86,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0505:06:00,05:06:00,59,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0508:16:00,08:16:00,80,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0505:12:00,05:12:00,59,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0501:42:00,01:42:00,68,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0516:53:00,16:53:00,79,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0508:09:00,08:09:00,79,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0502:54:00,02:54:00,65,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0506:26:00,06:26:00,62,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0500:25:00,00:25:00,75,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0502:40:00,02:40:00,64,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0513:49:00,13:49:00,84,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0516:45:00,16:45:00,74,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0505:20:00,05:20:00,60,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0501:01:00,01:01:00,62,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0523:41:00,23:41:00,101,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0506:30:00,06:30:00,61,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0513:40:00,13:40:00,84,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0503:36:00,03:36:00,64,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0513:30:00,13:30:00,86,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0502:18:00,02:18:00,65,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0504:02:00,04:02:00,59,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0509:12:00,09:12:00,88,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0509:04:00,09:04:00,121,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0504:32:00,04:32:00,56,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0503:37:00,03:37:00,66,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0518:26:00,18:26:00,77,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0501:17:00,01:17:00,69,2022-01-05T00:00:00.000+01:00,01
0,2022-01-0502:29:00,02:29:00,64,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0508:56:00,08:56:00,154,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0514:35:00,14:35:00,77,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0519:38:00,19:38:00,80,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0504:51:00,04:51:00,59,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0509:37:00,09:37:00,88,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0500:18:00,00:18:00,71,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0518:00:00,18:00:00,86,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0512:55:00,12:55:00,92,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0504:14:00,04:14:00,65,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0516:00:00,16:00:00,76,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0516:31:00,16:31:00,78,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0517:44:00,17:44:00,87,2022-01-05T00:00:00.000+01:00,17
0,2022-01-0505:43:00,05:43:00,58,2022-01-05T00:00:00.000+01:00,05
0,2022-01-0502:49:00,02:49:00,65,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0502:43:00,02:43:00,66,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0511:32:00,11:32:00,76,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0515:53:00,15:53:00,89,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0514:36:00,14:36:00,75,2022-01-05T00:00:00.000+01:00,14
0,2022-01-0515:19:00,15:19:00,73,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0506:29:00,06:29:00,62,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0502:47:00,02:47:00,65,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0511:39:00,11:39:00,73,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0516:28:00,16:28:00,82,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0523:51:00,23:51:00,84,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0518:33:00,18:33:00,78,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0503:28:00,03:28:00,59,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0513:06:00,13:06:00,84,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0504:04:00,04:04:00,60,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0506:02:00,06:02:00,65,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0509:13:00,09:13:00,88,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0509:36:00,09:36:00,90,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0516:05:00,16:05:00,89,2022-01-05T00:00:00.000+01:00,16
0,2022-01-0510:05:00,10:05:00,86,2022-01-05T00:00:00.000+01:00,10
0,2022-01-0515:05:00,15:05:00,85,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0519:12:00,19:12:00,75,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0513:01:00,13:01:00,86,2022-01-05T00:00:00.000+01:00,13
0,2022-01-0523:47:00,23:47:00,87,2022-01-05T00:00:00.000+01:00,23
0,2022-01-0503:19:00,03:19:00,60,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0518:02:00,18:02:00,79,2022-01-05T00:00:00.000+01:00,18
0,2022-01-0506:32:00,06:32:00,61,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0502:11:00,02:11:00,67,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0502:15:00,02:15:00,65,2022-01-05T00:00:00.000+01:00,02
0,2022-01-0506:13:00,06:13:00,72,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0506:03:00,06:03:00,67,2022-01-05T00:00:00.000+01:00,06
0,2022-01-0509:57:00,09:57:00,83,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0508:40:00,08:40:00,78,2022-01-05T00:00:00.000+01:00,08
0,2022-01-0504:47:00,04:47:00,57,2022-01-05T00:00:00.000+01:00,04
0,2022-01-0511:11:00,11:11:00,76,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0503:09:00,03:09:00,60,2022-01-05T00:00:00.000+01:00,03
0,2022-01-0509:40:00,09:40:00,88,2022-01-05T00:00:00.000+01:00,09
0,2022-01-0519:34:00,19:34:00,79,2022-01-05T00:00:00.000+01:00,19
0,2022-01-0500:24:00,00:24:00,75,2022-01-05T00:00:00.000+01:00,00
0,2022-01-0515:30:00,15:30:00,77,2022-01-05T00:00:00.000+01:00,15
0,2022-01-0511:22:00,11:22:00,79,2022-01-05T00:00:00.000+01:00,11
0,2022-01-0507:19:00,07:19:00,62,2022-01-05T00:00:00.000+01:00,07
0,2022-01-0512:15:00,12:15:00,82,2022-01-05T00:00:00.000+01:00,12
0,2022-01-0509:45:00,09:45:00,86,2022-01-05T00:00:00.000+01:00,09
